credits,dept_num,instructor,keyword,term,title,university
0,,Pal,power,Spring 2019,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Spring 2019,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Spring 2019,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Spring 2019,Energy Sys/Power Electronics (LAB),arizona state university-tempe
0,,Pal,power,Spring 2019,Energy Sys/Power Electronics (LAB),arizona state university-tempe
4,EEE 360,Chickamenahalli,power,Spring 2019,Energy Sys/Power Electronics,arizona state university-tempe
0,,Chickamenahalli,power,Spring 2019,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Energy Sys/Power Electronics (LAB)",arizona state university-tempe
0,,Chickamenahalli,power,Spring 2019,Energy Sys/Power Electronics (LAB),arizona state university-tempe
3,EEE 460,Holbert,power,Spring 2019,Nuclear Power Engineering,arizona state university-tempe
3,EEE 460,Holbert,power,Spring 2019,Nuclear Power Engineering,arizona state university-tempe
3,EEE 471,Wu,power,Spring 2019,Power System Analysis,arizona state university-tempe
3,EEE 471,Wu,power,Spring 2019,Power System Analysis,arizona state university-tempe
3,EEE 521,Blain Christen,power,Spring 2019,Low-Power Bioelectronics,arizona state university-tempe
3,EEE 573,Qin,power,Spring 2019,Electric Power Quality,arizona state university-tempe
3,EEE 579,Weng,power,Spring 2019,Power Transmission/Distributn,arizona state university-tempe
3,EEE 591,Wu,power,Spring 2019,Topic: Power Systems Analysis,arizona state university-tempe
3,EEE 591,Holbert,power,Spring 2019,Topic: Nuclear Power Engineering,arizona state university-tempe
3,EEE 591,Wu,power,Spring 2019,Topic: Power Systems Analysis,arizona state university-tempe
3,EEE 591,Holbert,power,Spring 2019,Topic: Nuclear Power Engineering,arizona state university-tempe
4,HSD 602,Miller,power,Spring 2019,"HSD II:Science Power&Politics
(SEM)",arizona state university-tempe
3,JUS 440,Gomez,power,Spring 2019,PrisonsPower&Punishment,arizona state university-tempe
3,JUS 494,Chin,power,Spring 2019,Topic: Power and the Law,arizona state university-tempe
3,NAV 102,"Bergmann, Hill, McDonald, Stringer",power,Spring 2019,Sea Power and Maritime Affairs,arizona state university-tempe
3,NAV 102,"Bergmann, Hill, McDonald, Stringer",power,Spring 2019,Sea Power and Maritime Affairs,arizona state university-tempe
3,AFR 375,Cox,race,Spring 2019,"Race, Gender and Sport",arizona state university-tempe
3,AFR 460,Sandlin,race,Spring 2019,"Race, Gender, and Media",arizona state university-tempe
3,AFR 494,Ross,race,Spring 2019,Topic: Race in Contemporary Society,arizona state university-tempe
3,CEL 294,Seagrave,race,Spring 2019,Topic: Race and the American Story,arizona state university-tempe
3,FMS 380,Dove-Viebahn,race,Spring 2019,Race and Gender in Am Film,arizona state university-tempe
3,HST 495,Lim,race,Spring 2019,"Topic: Comparative Race and Law in the U.S., 1880-1900",arizona state university-tempe
3,JUS 425,Durfee,race,Spring 2019,"Race, Gender, and Justice",arizona state university-tempe
3,JUS 494,Ross,race,Spring 2019,Topic: Race in Contemporary Society,arizona state university-tempe
3,JUS 550,Jurik,race,Spring 2019,"Gender, Race,&Economic Justice
(SEM)",arizona state university-tempe
3,JUS 598,Durfee,race,Spring 2019,"Topic: Race, Gender, and Justice",arizona state university-tempe
3,WST 380,Millhouse,race,Spring 2019,"Race, Gender, and Class",arizona state university-tempe
3,WST 494,Ross,race,Spring 2019,Topic: Race in Contemporary Society,arizona state university-tempe
3,WST 598,Durfee,race,Spring 2019,"Topic: Race, Gender, and Justice",arizona state university-tempe
3,CHI 598,Chen,religi,Spring 2019,Topic: Readings in Chinese Religions,arizona state university-tempe
3,HON 394,Bennett,religi,Spring 2019,"Topic: Religion, Science and Citizenship",arizona state university-tempe
3,JPN 394,Suhara,religi,Spring 2019,"Topic: Religion, Philosophy, and Culture in Japan",arizona state university-tempe
3,MLS 502,Lindemann,religi,Spring 2019,"Religion, Culture, and Health",arizona state university-tempe
3,REL 100,Kefeli Clay,religi,Spring 2019,Religions of the World,arizona state university-tempe
3,REL 101,Breault,religi,Spring 2019,"Religion, Culture, Public Life",arizona state university-tempe
3,REL 107,Shoemaker,religi,Spring 2019,Religion and Globalization,arizona state university-tempe
3,REL 201,Shoemaker,religi,Spring 2019,Religion and the Modern World,arizona state university-tempe
3,REL 202,Talebi,religi,Spring 2019,Religion and Popular Culture,arizona state university-tempe
3,REL 321,Shoemaker,religi,Spring 2019,Religion in America,arizona state university-tempe
3,REL 321,Schick,religi,Spring 2019,Religion in America,arizona state university-tempe
3,REL 381,Edmonds,religi,Spring 2019,Religion and Moral Issues,arizona state university-tempe
3,REL 394,Bennett,religi,Spring 2019,"Topic: Religion, Science and Citizenship",arizona state university-tempe
3,REL 405,Clay,religi,Spring 2019,"Problems in Religious Studies
(SEM)",arizona state university-tempe
3,SGS 107,Shoemaker,religi,Spring 2019,Religion and Globalization,arizona state university-tempe
3,AME 494,Hayes,respons,Spring 2019,Topic: Site-Responsive Sonic Art,arizona state university-tempe
3,AME 494,"Ingalls, Sha",respons,Spring 2019,Topic: Responsive Environments,arizona state university-tempe
3,AME 598,"Ingalls, Sha",respons,Spring 2019,Topic: Responsive Environments,arizona state university-tempe
3,AME 598,Hayes,respons,Spring 2019,Topic: Site-Responsive Sonic Art,arizona state university-tempe
3,PSY 554,Edwards,respons,Spring 2019,Item Response Theory,arizona state university-tempe
3,APH 494,Zygas,right,Spring 2019,Topic: Frank Lloyd Wright,arizona state university-tempe
3,APH 598,Zygas,right,Spring 2019,Topic: Frank Lloyd Wright,arizona state university-tempe
3,CEL 394,Moench,right,Spring 2019,Topic: Left and Right Around the World,arizona state university-tempe
3,CEL 494,Beienburg,right,Spring 2019,Topic: Civil Liberties and Rights,arizona state university-tempe
3,JUS 374,Holman,right,Spring 2019,"Holocaust,Genocide&HumanRights",arizona state university-tempe
3,POS 368,Bar,right,Spring 2019,Ethics and Human Rights,arizona state university-tempe
2,SHS 581,Gallagher,right,Spring 2019,Right Hem Syn/Brain Inj/Dement,arizona state university-tempe
3,CIS 540,Steinbart,secur,Spring 2019,Information Security & Control,arizona state university-tempe
3,CSE 494,Shakarian,secur,Spring 2019,Topic: Artificial Intelligence for Cyber Security,arizona state university-tempe
3,CSE 543,Yau,secur,Spring 2019,Info Assurance & Security,arizona state university-tempe
3,CSE 545,Yau,secur,Spring 2019,Software Security,arizona state university-tempe
3,CSE 548,Huang,secur,Spring 2019,Adv Computer Network Security,arizona state university-tempe
3,CSE 591,Bao,secur,Spring 2019,Topic: Computer Security: Techniques and Tactics,arizona state university-tempe
3,EEE 598,Sankar,secur,Spring 2019,"Topic: Smart Grid Ops, Cybersecurity & Data Analytics",arizona state university-tempe
3,FIN 421,Schreindorfer,secur,Spring 2019,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Schreindorfer,secur,Spring 2019,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Schreindorfer,secur,Spring 2019,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Smith,secur,Spring 2019,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 421,Bonadurer,secur,Spring 2019,Security Analys Portfolio Mgmt,arizona state university-tempe
3,FIN 427,Sacks,secur,Spring 2019,Derivative Financl Securities,arizona state university-tempe
3,FIN 494,Elkins,secur,Spring 2019,Topic: Trading in Financial Securities Markets,arizona state university-tempe
1,LIA 194,"Freakley, Pagel",secur,Spring 2019,Topic: DiscSem: Whole Govt Solutions to US National Secur,arizona state university-tempe
3,POS 364,Ripley,secur,Spring 2019,Natl Security/Intell/Terrorism,arizona state university-tempe
3,POS 467,Kao,secur,Spring 2019,International Security,arizona state university-tempe
3,POS 494,Pagel,secur,Spring 2019,Topic: National Security Policy Design,arizona state university-tempe
3,AML 294,Lampert,social,Spring 2019,Topic: Contiunous Models for the Life and Social Sciences,arizona state university-tempe
3,ASM 494,Langergraber,social,Spring 2019,Topic: Social Complexity,arizona state university-tempe
3,ASM 591,Langergraber,social,Spring 2019,Topic: Social Complexity,arizona state university-tempe
3,CDE 498,"Connor, Sheehan",social,Spring 2019,Topic: Multivariate Statistics for Social Sciences,arizona state university-tempe
3,CDH 598,Florini,social,Spring 2019,"Topic: Social Media, Society, and Culture",arizona state university-tempe
3,CEE 181,"Allenby, Markolf",social,Spring 2019,"Tech, Social, & Sustain System",arizona state university-tempe
3,COM 319,Adame,social,Spring 2019,Persuasion/Social Influence,arizona state university-tempe
3,COM 421,Edson,social,Spring 2019,Rhetoric of Social Issues,arizona state university-tempe
3,CPP 410,"Gutierrez, Van Holm",social,Spring 2019,Social Entrepreneurship,arizona state university-tempe
3,CPY 676,Van Tine,social,Spring 2019,Social Bases of Behavior,arizona state university-tempe
3,EED 524,Vickery,social,Spring 2019,Social Studies Meth&Assessment,arizona state university-tempe
3,ENG 312,Rines,social,Spring 2019,English in its Social Setting,arizona state university-tempe
1-12,ENG 584,Wells,social,Spring 2019,"Topic: Publishing for Social Impact
(PRA)",arizona state university-tempe
3,EPA 591,Bertrand,social,Spring 2019,"Topic: Youth and Community Activism for Social Justice
(SEM)",arizona state university-tempe
3,EPA 691,Serafini,social,Spring 2019,"Topic: Social Theories in Education
(SEM)",arizona state university-tempe
3,FAS 498,O'Rourke,social,Spring 2019,Topic: Advanced Statistics for Social Sciences,arizona state university-tempe
3,FAS 498,O'Rourke,social,Spring 2019,Topic: Advanced Statistics for Social Sciences,arizona state university-tempe
0,,O'Rourke,social,Spring 2019,"After you add the above class, you will be asked to choose from the Recitation related class(es) below


Topic: Advanced Statistics for Social Sciences (REC)",arizona state university-tempe
3,FAS 598,Brooks,social,Spring 2019,Topic: Qualitative Methods in Social Science Research,arizona state university-tempe
3,FIS 394,Strumsky,social,Spring 2019,Topic: Analysis of Human Behavior using Social Networks,arizona state university-tempe
3,FMS 494,Florini,social,Spring 2019,"Topic: Social Media, Society, and Culture",arizona state university-tempe
3,FSE 181,"Allenby, Markolf",social,Spring 2019,"Tech, Social, & Sustain System",arizona state university-tempe
3,FSH 204,Sewell,social,Spring 2019,Social Aspects of Fashion,arizona state university-tempe
3,GIS 494,"Connor, Sheehan",social,Spring 2019,Topic: Multivariate Statistics for Social Sciences,arizona state university-tempe
3,HDA 310,Etheridge Woodson,social,Spring 2019,"Socially Engaged Practice
(LEL)",arizona state university-tempe
3,HON 394,Brian,social,Spring 2019,"Topic: Science, Social Justice and Activism",arizona state university-tempe
3,IND 243,White,social,Spring 2019,Design - Ecology&Social Equity,arizona state university-tempe
3,JUS 591,Oliverio Lauderdale,social,Spring 2019,Topic: The Social Construction of Disability and Justice,arizona state university-tempe
3,AFR 494,Ross,societ,Spring 2019,Topic: Race in Contemporary Society,arizona state university-tempe
3,APA 394,Nakagawa,societ,Spring 2019,"Topic: Parenting, Society, and Culture",arizona state university-tempe
3,ARB 394,Sulayman,societ,Spring 2019,Topic: Iraqi Culture & Society,arizona state university-tempe
4,BIO 343,Mason,societ,Spring 2019,Genetic Engineering & Society,arizona state university-tempe
0,,Mason,societ,Spring 2019,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Genetic Engineering & Society (LAB)",arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
1,BIO 414,"Kinzig, Maienschein",societ,Spring 2019,Rsch Colloquium/Bio/Society II,arizona state university-tempe
1,BIO 499,Select instructor during enrollment,societ,Spring 2019,"Topic: Peer Mentoring in Biology and Society
(IND)",arizona state university-tempe
1,BIO 615,"Minteer, Sterner",societ,Spring 2019,"Biology and Society Lab
(LAB)",arizona state university-tempe
3,CDH 598,Florini,societ,Spring 2019,"Topic: Social Media, Society, and Culture",arizona state university-tempe
3,CHM 394,"Hendrickson, Jones",societ,Spring 2019,"Topic: Chemistry, Energy, and Society",arizona state university-tempe
3,DSC 394,"Andrews, Coleman",societ,Spring 2019,Topic: Design Entrepreneurship & Society,arizona state university-tempe
3,FAS 264,Nielson,societ,Spring 2019,Gender and Society,arizona state university-tempe
3,FIS 201,Selin,societ,Spring 2019,Innovation in Society,arizona state university-tempe
3,FMS 494,Florini,societ,Spring 2019,"Topic: Social Media, Society, and Culture",arizona state university-tempe
3,GLG 304,Burt,societ,Spring 2019,"Minerals, Energy, and Society",arizona state university-tempe
3,GPH 210,Larson,societ,Spring 2019,Society and Environment,arizona state university-tempe
1,HPS 615,"Minteer, Sterner",societ,Spring 2019,"Biology and Society Lab
(LAB)",arizona state university-tempe
1,HSD 591,Miller,societ,Spring 2019,"Topic: Energy and Society Reading Group
(SEM)",arizona state university-tempe
3,JUS 394,Nakagawa,societ,Spring 2019,"Topic: Parenting, Society, and Culture",arizona state university-tempe
3,JUS 494,Ross,societ,Spring 2019,Topic: Race in Contemporary Society,arizona state university-tempe
3,KOR 250,Cho,societ,Spring 2019,Korean Culture and Society,arizona state university-tempe
4,MBB 343,Mason,societ,Spring 2019,Genetic Engineering & Society,arizona state university-tempe
0,,Mason,societ,Spring 2019,"After you add the above class, you will be asked to choose from the Laboratory related class(es) below


Genetic Engineering & Society (LAB)",arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
0,,Mason,societ,Spring 2019,Genetic Engineering & Society (LAB),arizona state university-tempe
3,MIC 314,Salamone,societ,Spring 2019,HIV/AIDS: Sci/Behavior/Society,arizona state university-tempe
3,MIC 314,Salamone,societ,Spring 2019,HIV/AIDS: Sci/Behavior/Society,arizona state university-tempe
0,,Salamone,societ,Spring 2019,"After you add the above class, you will be asked to choose from the Recitation related class(es) below


HIV/AIDS: Sci/Behavior/Society (REC)",arizona state university-tempe
